football_data_name,transfermarkt_name,manager,trainer_id,trainer_slug,nationality,start_date,end_date
Osmanlispor,Osmanlıspor FK / SB Ankaraspor,Özcan Kızıltan,10654,ozcan-kiziltan,Türkiye,2021-10-21,2021-12-27
Osmanlispor,Osmanlıspor FK / SB Ankaraspor,Taner Taşkın,8008,taner-taskin,Türkiye,2021-06-05,2021-10-19
Osmanlispor,Osmanlıspor FK / SB Ankaraspor,Mehmet Ak,34322,mehmet-ak,Türkiye,2021-03-16,2021-06-30
Osmanlispor,Osmanlıspor FK / SB Ankaraspor,Ümit Özat,10719,umit-ozat,Türkiye,2021-02-08,2021-03-15
Osmanlispor,Osmanlıspor FK / SB Ankaraspor,Mehmet Ak,34322,mehmet-ak,Türkiye,2020-12-16,2021-02-08
Osmanlispor,Osmanlıspor FK / SB Ankaraspor,Mustafa Özer,52554,mustafa-ozer,Türkiye,2020-10-27,2020-12-16
Osmanlispor,Osmanlıspor FK / SB Ankaraspor,İsmet Taşdemir,18920,ismet-tasdemir,Türkiye,2020-10-15,2020-10-30
Osmanlispor,Osmanlıspor FK / SB Ankaraspor,Ali Güneş,16987,ali-gunes,Türkiye,2020-06-15,2020-10-08
Osmanlispor,Osmanlıspor FK / SB Ankaraspor,İsmet Taşdemir,18920,ismet-tasdemir,Türkiye,2019-12-06,2020-05-28
Osmanlispor,Osmanlıspor FK / SB Ankaraspor,Mustafa Dalcı,63323,mustafa-dalci,Türkiye,2019-08-07,2019-12-06
Osmanlispor,Osmanlıspor FK / SB Ankaraspor,Osman Özköylü,9284,osman-ozkoylu,Türkiye,2018-11-08,2019-08-05
Osmanlispor,Osmanlıspor FK / SB Ankaraspor,Mustafa Reşit Akçay,15266,mustafa-resit-akcay,Türkiye,2018-08-09,2018-11-07
Osmanlispor,Osmanlıspor FK / SB Ankaraspor,İrfan Buz,24256,irfan-buz,Germany,2017-09-22,2018-06-30
Osmanlispor,Osmanlıspor FK / SB Ankaraspor,Bülent Uygun,5014,bulent-uygun,Türkiye,2017-07-01,2017-09-18
Osmanlispor,Osmanlıspor FK / SB Ankaraspor,Hamza Hamzaoğlu,8536,hamza-hamzaoglu,Türkiye,2017-03-27,2017-06-30
Osmanlispor,Osmanlıspor FK / SB Ankaraspor,Mustafa Reşit Akçay,15266,mustafa-resit-akcay,Türkiye,2015-08-12,2017-03-21
Osmanlispor,Osmanlıspor FK / SB Ankaraspor,Uğur Tütüneker,2492,ugur-tutuneker,Türkiye,2015-01-21,2015-07-09
Osmanlispor,Osmanlıspor FK / SB Ankaraspor,Yılmaz Vural,810,yilmaz-vural,Türkiye,2014-12-25,2015-01-13
Osmanlispor,Osmanlıspor FK / SB Ankaraspor,Osman Özköylü,9284,osman-ozkoylu,Türkiye,2013-08-01,2014-12-23
Osmanlispor,Osmanlıspor FK / SB Ankaraspor,Jürgen Röber,207,jurgen-rober,Germany,2009-07-01,2009-12-31
Osmanlispor,Osmanlıspor FK / SB Ankaraspor,Aykut Kocaman,1061,aykut-kocaman,Türkiye,2008-07-01,2009-06-30
Osmanlispor,Osmanlıspor FK / SB Ankaraspor,Safet Susic,2026,safet-susic,Bosnia-Herzegovina,2008-03-06,2008-06-30
Osmanlispor,Osmanlıspor FK / SB Ankaraspor,Hikmet Karaman,801,hikmet-karaman,Türkiye,2007-10-17,2008-03-04
Osmanlispor,Osmanlıspor FK / SB Ankaraspor,Aykut Kocaman,1061,aykut-kocaman,Türkiye,2006-07-01,2007-10-08
Osmanlispor,Osmanlıspor FK / SB Ankaraspor,Giray Bulak,788,giray-bulak,Türkiye,2006-01-24,2006-06-30
Osmanlispor,Osmanlıspor FK / SB Ankaraspor,Rıza Çalımbay,789,riza-calimbay,Türkiye,2005-11-10,2006-01-23
Osmanlispor,Osmanlıspor FK / SB Ankaraspor,Alper Boğuşlu,2626,alper-boguslu,Türkiye,2005-07-01,2005-11-10
Osmanlispor,Osmanlıspor FK / SB Ankaraspor,Samet Aybaba,5002,samet-aybaba,Türkiye,2004-07-22,2005-11-10
Osmanlispor,Osmanlıspor FK / SB Ankaraspor,Reha Kapsal,2018,reha-kapsal,Türkiye,2003-10-31,2004-06-30
Osmanlispor,Osmanlıspor FK / SB Ankaraspor,Hayati Soydaş,30975,hayati-soydas,Türkiye,2003-08-11,2003-09-02
Osmanlispor,Osmanlıspor FK / SB Ankaraspor,Muharrem Uğur,22853,muharrem-ugur,Türkiye,2002-07-01,2003-06-30
Osmanlispor,Osmanlıspor FK / SB Ankaraspor,Mersud Demirovic,41917,mersud-demirovic,Bosnia-Herzegovina,2001-07-10,2002-01-28
Osmanlispor,Osmanlıspor FK / SB Ankaraspor,Haluk Seçkin,86916,haluk-seckin,Türkiye,2001-01-08,2001-06-30
Osmanlispor,Osmanlıspor FK / SB Ankaraspor,Ümit Erol Tok,5211,umit-erol-tok,Türkiye,2000-07-18,2000-11-21
Osmanlispor,Osmanlıspor FK / SB Ankaraspor,Sinan Engin,6646,sinan-engin,Türkiye,1999-12-02,2000-02-18
Osmanlispor,Osmanlıspor FK / SB Ankaraspor,Bülent Topuzoğlu,35467,bulent-topuzoglu,Türkiye,1999-07-08,1999-12-02
Osmanlispor,Osmanlıspor FK / SB Ankaraspor,Haluk Seçkin,86916,haluk-seckin,Türkiye,1998-11-26,1999-06-30
Osmanlispor,Osmanlıspor FK / SB Ankaraspor,Salih Kamil Kabay,19135,salih-kamil-kabay,Türkiye,1998-04-21,1998-11-26
Osmanlispor,Osmanlıspor FK / SB Ankaraspor,Müjdat Yalman,65470,mujdat-yalman,Türkiye,1997-09-30,1998-04-21
Osmanlispor,Osmanlıspor FK / SB Ankaraspor,Fatih Eser,70017,fatih-eser,Türkiye,1997-07-18,1997-09-15
Osmanlispor,Osmanlıspor FK / SB Ankaraspor,Bülent Topuzoğlu,35467,bulent-topuzoglu,Türkiye,1997-01-15,1997-06-30
Osmanlispor,Osmanlıspor FK / SB Ankaraspor,Taner Hanci,84982,taner-hanci,Türkiye,1996-10-03,1997-01-24
Osmanlispor,Osmanlıspor FK / SB Ankaraspor,Erhan Dodanlı,89676,erhan-dodanli,Türkiye,1996-07-15,1996-10-03
Rizespor,Çaykur Rizespor,Recep Uçar,22369,recep-ucar,Türkiye,2025-12-03,
Rizespor,Çaykur Rizespor,İlhan Palut,41916,ilhan-palut,Türkiye,2023-07-01,2025-11-30
Rizespor,Çaykur Rizespor,Bülent Korkmaz,4176,bulent-korkmaz,Türkiye,2022-02-20,2023-06-30
Rizespor,Çaykur Rizespor,Hamza Hamzaoğlu,8536,hamza-hamzaoglu,Türkiye,2021-09-24,2022-02-19
Rizespor,Çaykur Rizespor,Bülent Uygun,5014,bulent-uygun,Türkiye,2021-03-07,2021-09-22
Rizespor,Çaykur Rizespor,Marius Șumudică,13105,marius-sumudica,Romania,2021-01-25,2021-03-04
Rizespor,Çaykur Rizespor,Stjepan Tomas,33374,stjepan-tomas,Croatia,2020-08-01,2021-01-18
Rizespor,Çaykur Rizespor,Mehmet Ali Karaca,33859,mehmet-ali-karaca,Türkiye,2020-07-16,2020-07-31
Rizespor,Çaykur Rizespor,Ünal Karaman,4776,unal-karaman,Türkiye,2020-03-04,2020-07-14
Rizespor,Çaykur Rizespor,İsmail Kartal,6366,ismail-kartal,Türkiye,2019-07-01,2020-02-29
Rizespor,Çaykur Rizespor,Okan Buruk,23531,okan-buruk,Türkiye,2018-09-24,2019-06-30
Rizespor,Çaykur Rizespor,İbrahim Üzülmez,43477,ibrahim-uzulmez,Türkiye,2017-10-10,2018-09-21
Rizespor,Çaykur Rizespor,Hikmet Karaman,801,hikmet-karaman,Türkiye,2014-12-15,2017-10-05
Rizespor,Çaykur Rizespor,Mehmet Özdilek,815,mehmet-ozdilek,Türkiye,2014-07-01,2014-12-08
Rizespor,Çaykur Rizespor,Uğur Tütüneker,2492,ugur-tutuneker,Türkiye,2014-02-18,2014-06-30
Rizespor,Çaykur Rizespor,Rıza Çalımbay,789,riza-calimbay,Türkiye,2013-07-01,2014-02-13
Rizespor,Çaykur Rizespor,Mustafa Denizli,7875,mustafa-denizli,Türkiye,2012-12-21,2013-06-30
Rizespor,Çaykur Rizespor,Engin Korukır,17834,engin-korukir,Türkiye,2012-07-09,2012-12-13
Rizespor,Çaykur Rizespor,Giray Bulak,788,giray-bulak,Türkiye,2012-02-21,2012-06-30
Rizespor,Çaykur Rizespor,Hüseyin Kalpar,12053,huseyin-kalpar,Türkiye,2011-07-01,2012-02-13
Rizespor,Çaykur Rizespor,Ümit Kayıhan,802,umit-kayihan,Türkiye,2010-02-04,2011-06-30
Rizespor,Çaykur Rizespor,Mehmet Şansal,12432,mehmet-sansal,Türkiye,2009-12-04,2010-02-04
Rizespor,Çaykur Rizespor,Oktay Çevik,10472,oktay-cevik,Türkiye,2009-07-01,2009-12-06
Rizespor,Çaykur Rizespor,Raşit Çetiner,4097,rasit-cetiner,Türkiye,2009-02-12,2009-06-30
Rizespor,Çaykur Rizespor,Suat Kaya,2849,suat-kaya,Türkiye,2009-01-23,2009-02-12
Rizespor,Çaykur Rizespor,Metin Diyadin,5199,metin-diyadin,Türkiye,2008-07-01,2008-12-22
Rizespor,Çaykur Rizespor,Erdoğan Arıca,783,erdogan-arica,Türkiye,2008-02-01,2008-04-30
Rizespor,Çaykur Rizespor,Safet Susic,2026,safet-susic,Bosnia-Herzegovina,2007-08-31,2008-02-01
Rizespor,Çaykur Rizespor,Samet Aybaba,5002,samet-aybaba,Türkiye,2007-08-09,2007-08-22
Rizespor,Çaykur Rizespor,Rıza Çalımbay,789,riza-calimbay,Türkiye,2007-01-19,2007-06-30
Rizespor,Çaykur Rizespor,Safet Susic,2026,safet-susic,Bosnia-Herzegovina,2006-09-15,2007-01-19
Rizespor,Çaykur Rizespor,Güvenç Kurtar,804,guvenc-kurtar,Türkiye,2005-12-16,2006-09-12
Rizespor,Çaykur Rizespor,Sakıp Özberk,814,sakip-ozberk,Türkiye,2005-10-14,2005-12-12
Rizespor,Çaykur Rizespor,Metin Yıldız,2333,metin-yildiz,Türkiye,2005-08-03,2005-10-20
Rizespor,Çaykur Rizespor,Erdoğan Arıca,783,erdogan-arica,Türkiye,2005-02-04,2005-06-30
Rizespor,Çaykur Rizespor,Bülent Bayraktar,57797,bulent-bayraktar,Türkiye,2005-01-28,2005-01-31
Rizespor,Çaykur Rizespor,Rıza Çalımbay,789,riza-calimbay,Türkiye,2004-08-03,2005-01-28
Rizespor,Çaykur Rizespor,Yılmaz Vural,810,yilmaz-vural,Türkiye,2004-02-05,2004-06-30
Rizespor,Çaykur Rizespor,Hikmet Karaman,801,hikmet-karaman,Türkiye,2003-02-19,2004-02-06
Rizespor,Çaykur Rizespor,Fuat Yaman,5212,fuat-yaman,Türkiye,2002-08-16,2003-02-10
Rizespor,Çaykur Rizespor,Karol Pecze,3404,karol-pecze,Slovakia,2000-07-01,2002-06-30
Rizespor,Çaykur Rizespor,Rasim Kara,28492,rasim-kara,Türkiye,2000-03-01,2000-06-30
Rizespor,Çaykur Rizespor,Cem Pamiroğlu,92091,cem-pamiroglu,Türkiye,1999-06-14,2000-02-21
Rizespor,Çaykur Rizespor,Hikmet Karaman,801,hikmet-karaman,Türkiye,1999-04-22,1999-06-30
Rizespor,Çaykur Rizespor,Celal Kıprızlı,19319,celal-kiprizli,Türkiye,1998-08-01,1999-04-21
Rizespor,Çaykur Rizespor,Oktay Çevik,10472,oktay-cevik,Türkiye,1998-02-19,1998-06-30
Rizespor,Çaykur Rizespor,Yaşar Elmas,13261,yasar-elmas,Türkiye,1997-08-11,1998-02-17
Rizespor,Çaykur Rizespor,Enver Katip,65201,enver-katip,Türkiye,1997-03-07,1997-06-30
Rizespor,Çaykur Rizespor,Ali Kemal Denizci,61063,ali-kemal-denizci,Türkiye,1996-11-01,1997-03-07
Rizespor,Çaykur Rizespor,Ömer Kaner,60114,omer-kaner,Türkiye,1996-07-24,1996-09-27
Rizespor,Çaykur Rizespor,Kadir Özcan,5214,kadir-ozcan,Türkiye,1995-07-25,1996-06-30
Rizespor,Çaykur Rizespor,Giray Bulak,788,giray-bulak,Türkiye,1993-07-01,1994-09-13
Rizespor,Çaykur Rizespor,Enver Katip,65201,enver-katip,Türkiye,1990-07-15,1992-06-30
Rizespor,Çaykur Rizespor,Cesarettin Alptekin,66190,cesarettin-alptekin,Türkiye,1989-01-08,1990-06-30
Rizespor,Çaykur Rizespor,Adolf Remy,38357,adolf-remy,Germany,1987-10-27,1989-01-15
Rizespor,Çaykur Rizespor,Fethi Demircan,45901,fethi-demircan,Türkiye,1987-01-03,1987-10-11
Rizespor,Çaykur Rizespor,Nedim Günar,99871,nedim-gunar,Türkiye,1986-07-01,1986-12-23
Rizespor,Çaykur Rizespor,Enver Katip,65201,enver-katip,Türkiye,1985-07-01,1986-06-30
Rizespor,Çaykur Rizespor,Tezcan Uzcan,60107,tezcan-uzcan,Türkiye,1982-07-01,1984-06-30
Rizespor,Çaykur Rizespor,Turgut Kafkas,147581,turgut-kafkas,Türkiye,1981-07-01,1982-06-30
Rizespor,Çaykur Rizespor,Halil Güngördü,61776,halil-gungordu,Türkiye,1981-01-20,1981-06-30
Rizespor,Çaykur Rizespor,Cesarettin Alptekin,66190,cesarettin-alptekin,Türkiye,1980-07-01,1985-06-30
Rizespor,Çaykur Rizespor,Cevdet Soyluoğlu,84715,cevdet-soyluoglu,Türkiye,1980-07-01,1980-12-23
Rizespor,Çaykur Rizespor,Zeynel Soyuer,10483,zeynel-soyuer,Türkiye,1979-07-01,1980-06-30
Rizespor,Çaykur Rizespor,Turgut Kafkas,147581,turgut-kafkas,Türkiye,1978-10-20,1979-06-30
Rizespor,Çaykur Rizespor,Gürsel Aksel,140325,gursel-aksel,Türkiye,1978-07-30,1978-10-12
Rizespor,Çaykur Rizespor,Kadri Aytaç,61728,kadri-aytac,Türkiye,1977-11-25,1978-06-30
Rizespor,Çaykur Rizespor,Erdoğan Gürhan,93424,erdogan-gurhan,Türkiye,1977-05-29,1978-06-30
Rizespor,Çaykur Rizespor,Suat Mamat,136514,suat-mamat,Türkiye,1975-07-01,1975-10-20
Rizespor,Çaykur Rizespor,Bülent Eken,32874,bulent-eken,Türkiye,1973-08-15,1974-06-30
Rizespor,Çaykur Rizespor,Mustafa Özkula,136078,mustafa-ozkula,Türkiye,1973-07-01,1973-08-15
Rizespor,Çaykur Rizespor,Münacettin Barut,139093,munacettin-barut,Türkiye,1970-07-01,1972-01-01
Sakaryaspor,Sakaryaspor,Mustafa Dalcı,63323,mustafa-dalci,Türkiye,2026-02-21,
Sakaryaspor,Sakaryaspor,Hakan Kutlu,5471,hakan-kutlu,Türkiye,2025-12-30,2026-02-21
Sakaryaspor,Sakaryaspor,Furkan Köseoğlu,151309,furkan-koseoglu,Türkiye,2025-12-07,2025-12-29
Sakaryaspor,Sakaryaspor,Serhat Sütlü,131121,serhat-sutlu,Türkiye,2025-09-07,2025-12-06
Sakaryaspor,Sakaryaspor,İrfan Buz,24256,irfan-buz,Germany,2025-04-25,2025-08-31
Sakaryaspor,Sakaryaspor,İlker Püren,37816,ilker-puren,Türkiye,2025-02-06,2025-04-22
Sakaryaspor,Sakaryaspor,Mustafa Dalcı,63323,mustafa-dalci,Türkiye,2025-01-29,2025-02-06
Sakaryaspor,Sakaryaspor,Mesut Bakkal,784,mesut-bakkal,Türkiye,2024-10-02,2025-01-28
Sakaryaspor,Sakaryaspor,Suat Kaya,2849,suat-kaya,Türkiye,2024-07-01,2024-10-01
Sakaryaspor,Sakaryaspor,Coşkun Demirbakan,8012,coskun-demirbakan,Türkiye,2024-05-05,2024-06-30
Sakaryaspor,Sakaryaspor,Tuncay Şanlı,49778,tuncay-sanli,Türkiye,2023-09-04,2024-05-05
Sakaryaspor,Sakaryaspor,Taner Taşkın,8008,taner-taskin,Türkiye,2023-01-24,2023-09-03
Sakaryaspor,Sakaryaspor,Serkan Özbalta,59420,serkan-ozbalta,Türkiye,2022-10-11,2023-01-23
Sakaryaspor,Sakaryaspor,İlker Püren,37816,ilker-puren,Türkiye,2022-08-05,2022-10-11
Sakaryaspor,Sakaryaspor,Tuncay Şanlı,49778,tuncay-sanli,Türkiye,2022-03-31,2022-06-30
Sakaryaspor,Sakaryaspor,Ercümend Coşkundere,8269,ercumend-coskundere,Türkiye,2021-09-02,2022-03-29
Sakaryaspor,Sakaryaspor,Serdar Bozkurt,36681,serdar-bozkurt,Türkiye,2021-01-25,2021-09-14
Sakaryaspor,Sakaryaspor,Murat Balaban,86362,murat-balaban,Türkiye,2020-11-14,2021-01-25
Sakaryaspor,Sakaryaspor,İsmail Ertekin,17012,ismail-ertekin,Türkiye,2020-08-20,2020-11-12
Sakaryaspor,Sakaryaspor,Şaban Yıldırım,30992,saban-yildirim,Türkiye,2019-12-05,2020-09-18
Sakaryaspor,Sakaryaspor,Suat Kaya,2849,suat-kaya,Türkiye,2019-09-20,2019-11-29
Sakaryaspor,Sakaryaspor,Abdullah Ercan,10052,abdullah-ercan,Türkiye,2019-08-30,2019-09-20
Sakaryaspor,Sakaryaspor,Şaban Yıldırım,30992,saban-yildirim,Türkiye,2019-03-29,2019-07-18
Sakaryaspor,Sakaryaspor,İsmail Ertekin,17012,ismail-ertekin,Türkiye,2018-09-27,2019-03-26
Sakaryaspor,Sakaryaspor,Ahmet Yıldırım,10827,ahmet-yildirim,Türkiye,2018-07-23,2018-09-28
Sakaryaspor,Sakaryaspor,Engin Korukır,17834,engin-korukir,Türkiye,2017-11-17,2018-06-30
Sakaryaspor,Sakaryaspor,Osman Özdemir,5215,osman-ozdemir,Türkiye,2017-02-10,2017-11-17
Sakaryaspor,Sakaryaspor,Tuncay Şanlı,49778,tuncay-sanli,Türkiye,2016-10-28,2017-02-07
Sakaryaspor,Sakaryaspor,Cem Cambaz,41899,cem-cambaz,Türkiye,2016-08-31,2016-10-25
Sakaryaspor,Sakaryaspor,Osman Kılıç,46283,osman-kilic,Türkiye,2016-04-06,2016-06-30
Sakaryaspor,Sakaryaspor,Yavuz İncedal,3679,yavuz-incedal,Türkiye,2016-01-05,2016-03-23
Sakaryaspor,Sakaryaspor,Deniz Kolgu,40964,deniz-kolgu,Türkiye,2015-08-18,2015-12-16
Sakaryaspor,Sakaryaspor,Osman Özdemir,5215,osman-ozdemir,Türkiye,2015-03-05,2015-06-30
Sakaryaspor,Sakaryaspor,Ercümend Coşkundere,8269,ercumend-coskundere,Türkiye,2014-09-04,2015-03-02
Sakaryaspor,Sakaryaspor,Murat Vatansever,34336,murat-vatansever,Türkiye,2014-03-06,2014-06-30
Sakaryaspor,Sakaryaspor,Erol Kolcu,31498,erol-kolcu,Türkiye,2013-08-28,2014-02-21
Sakaryaspor,Sakaryaspor,Necmettin Sert,2020,necmettin-sert,Türkiye,2013-01-22,2013-06-30
Sakaryaspor,Sakaryaspor,Sadun Hoşbay,26736,sadun-hosbay,Türkiye,2012-11-13,2013-01-09
Sakaryaspor,Sakaryaspor,Murat Bölükbaşı,17963,murat-bolukbasi,Türkiye,2012-06-09,2012-10-09
Sakaryaspor,Sakaryaspor,Yılmaz Vural,810,yilmaz-vural,Türkiye,2012-02-17,2012-06-30
Sakaryaspor,Sakaryaspor,Şaban Yıldırım,30992,saban-yildirim,Türkiye,2010-11-12,2012-02-17
Sakaryaspor,Sakaryaspor,Murat Bölükbaşı,17963,murat-bolukbasi,Türkiye,2010-08-13,2010-10-28
Sakaryaspor,Sakaryaspor,Engin Korukır,17834,engin-korukir,Türkiye,2009-10-30,2010-06-30
Sakaryaspor,Sakaryaspor,Özcan Kızıltan,10654,ozcan-kiziltan,Türkiye,2009-08-31,2009-09-29
Sakaryaspor,Sakaryaspor,Engin İpekoğlu,5205,engin-ipekoglu,Türkiye,2008-11-28,2009-06-03
Sakaryaspor,Sakaryaspor,İlker Yağcıoğlu,8014,ilker-yagcioglu,Türkiye,2008-09-19,2008-11-28
Sakaryaspor,Sakaryaspor,Hüseyin Kalpar,12053,huseyin-kalpar,Türkiye,2008-08-21,2008-09-19
Sakaryaspor,Sakaryaspor,Coşkun Demirbakan,8012,coskun-demirbakan,Türkiye,2008-05-01,2008-06-30
Sakaryaspor,Sakaryaspor,Hüsnü Özkara,2022,husnu-ozkara,Türkiye,2007-07-01,2008-05-01
Sakaryaspor,Sakaryaspor,Şaban Yıldırım,30992,saban-yildirim,Türkiye,2007-01-26,2007-06-05
Sakaryaspor,Sakaryaspor,Recai Çaloğlu,113438,recai-caloglu,Türkiye,2007-01-26,2007-06-30
Sakaryaspor,Sakaryaspor,Giray Bulak,788,giray-bulak,Türkiye,2006-12-15,2007-01-19
Sakaryaspor,Sakaryaspor,Nenad Bijedic,2609,nenad-bijedic,Bosnia-Herzegovina,2006-05-05,2006-11-29
Sakaryaspor,Sakaryaspor,Metin Yıldız,2333,metin-yildiz,Türkiye,2006-01-18,2006-05-02
Sakaryaspor,Sakaryaspor,Hikmet Sevim,36677,hikmet-sevim,Türkiye,2005-08-22,2005-12-14
Sakaryaspor,Sakaryaspor,Şaban Yıldırım,30992,saban-yildirim,Türkiye,2004-07-01,2005-06-30
Sakaryaspor,Sakaryaspor,Şaban Yıldırım,30992,saban-yildirim,Türkiye,2003-10-31,2004-06-30
Sakaryaspor,Sakaryaspor,Sadi Tekelioğlu,22826,sadi-tekelioglu,Türkiye,2003-08-18,2003-10-31
Sakaryaspor,Sakaryaspor,Hüseyin Hamamcı,1108,huseyin-hamamci,Türkiye,2002-08-16,2003-06-30
Sakaryaspor,Sakaryaspor,Coşkun Demirbakan,8012,coskun-demirbakan,Türkiye,2000-11-22,2001-06-30
Sakaryaspor,Sakaryaspor,Ümit Turmuş,12423,umit-turmus,Türkiye,2000-07-19,2000-11-21
Sakaryaspor,Sakaryaspor,Giray Bulak,788,giray-bulak,Türkiye,1999-02-09,1999-10-07
Sakaryaspor,Sakaryaspor,Şenol Güneş,2332,senol-gunes,Türkiye,1998-09-01,1999-02-08
Sakaryaspor,Sakaryaspor,Radmilo Ivancevic,5469,radmilo-ivancevic,Serbia,1998-07-16,1998-09-03
Sakaryaspor,Sakaryaspor,İlyas Tüfekçi,10372,ilyas-tufekci,Türkiye,1998-02-17,1998-06-30
Sakaryaspor,Sakaryaspor,Zeynel Soyuer,10483,zeynel-soyuer,Türkiye,1997-08-19,1998-02-17
Sakaryaspor,Sakaryaspor,Aldoğan Argon,60105,aldogan-argon,Türkiye,1996-12-18,1997-06-30
Sakaryaspor,Sakaryaspor,Enver Katip,65201,enver-katip,Türkiye,1996-07-01,1996-10-31
Sakaryaspor,Sakaryaspor,Necdet Niş,28494,necdet-nis,Türkiye,1996-01-15,1996-06-30
Sakaryaspor,Sakaryaspor,Zeynel Soyuer,10483,zeynel-soyuer,Türkiye,1994-11-25,1996-01-08
Sakaryaspor,Sakaryaspor,Mehmet Akif Başaran,5196,mehmet-akif-basaran,Türkiye,1994-03-10,1994-06-30
Sakaryaspor,Sakaryaspor,Hikmet Sevim,36677,hikmet-sevim,Türkiye,1993-07-15,1994-06-30
Sakaryaspor,Sakaryaspor,Caner Tarancı,69316,caner-taranci,Türkiye,1993-01-06,1993-06-30
Sakaryaspor,Sakaryaspor,Coşkun Demirbakan,8012,coskun-demirbakan,Türkiye,1992-08-01,1993-01-01
Sakaryaspor,Sakaryaspor,Zafer Göncüler,60759,zafer-gonculer,Türkiye,1992-03-31,1992-06-30
Sakaryaspor,Sakaryaspor,Fethi Demircan,45901,fethi-demircan,Türkiye,1991-11-06,1992-03-31
Sakaryaspor,Sakaryaspor,Caner Tarancı,69316,caner-taranci,Türkiye,1991-06-01,1991-10-08
Sakaryaspor,Sakaryaspor,Erol Togay,61208,erol-togay,Türkiye,1989-12-28,1990-04-16
Sakaryaspor,Sakaryaspor,Zafer Göncüler,60759,zafer-gonculer,Türkiye,1989-09-11,1989-10-30
Sakaryaspor,Sakaryaspor,Milorad Mitrovic,10481,milorad-mitrovic,Serbia,1989-07-05,1989-09-11
Sakaryaspor,Sakaryaspor,Tamer Kaptan,28495,tamer-kaptan,Türkiye,1988-11-07,1989-06-30
Sakaryaspor,Sakaryaspor,Enver Katip,65201,enver-katip,Türkiye,1988-11-01,1988-11-07
Sakaryaspor,Sakaryaspor,Nedim Kurtic,64047,nedim-kurtic,Türkiye,1988-09-19,1988-10-30
Sakaryaspor,Sakaryaspor,Alexander Horvath,63257,alexander-horvath,Slovakia,1988-07-01,1988-09-18
Sakaryaspor,Sakaryaspor,Necdet Niş,28494,necdet-nis,Türkiye,1987-11-03,1988-06-30
Sakaryaspor,Sakaryaspor,Nihat Atacan,63302,nihat-atacan,Türkiye,1987-07-01,1987-10-20
Sakaryaspor,Sakaryaspor,Nedim Kurtic,64047,nedim-kurtic,Türkiye,1986-02-25,1986-06-30
Sakaryaspor,Sakaryaspor,Werner Bickelhaupt,20252,werner-bickelhaupt,Germany,1986-01-23,1986-02-24
Sakaryaspor,Sakaryaspor,Necdet Niş,28494,necdet-nis,Türkiye,1986-01-01,1986-01-22
Sakaryaspor,Sakaryaspor,Fuat Güngör,149511,fuat-gungor,Türkiye,1985-11-27,1986-01-02
Sakaryaspor,Sakaryaspor,Milan Zivadinovic,19703,milan-zivadinovic,Serbia,1985-07-01,1985-11-25
Sakaryaspor,Sakaryaspor,Necdet Niş,28494,necdet-nis,Türkiye,1983-07-01,1984-06-30
Sakaryaspor,Sakaryaspor,Enver Katip,65201,enver-katip,Türkiye,1983-07-01,1985-06-30
Sakaryaspor,Sakaryaspor,Zafer Göncüler,60759,zafer-gonculer,Türkiye,1983-05-03,1983-06-30
Sakaryaspor,Sakaryaspor,Milan Zivadinovic,19703,milan-zivadinovic,Serbia,1981-10-14,1983-05-03
Sakaryaspor,Sakaryaspor,Gürcan Berk,84460,gurcan-berk,Türkiye,1981-07-01,1981-10-12
Sakaryaspor,Sakaryaspor,Necdet Niş,28494,necdet-nis,Türkiye,1980-07-01,1981-05-04
Sakaryaspor,Sakaryaspor,Necdet Oran,66213,necdet-oran,Türkiye,1978-07-01,1979-06-30
Sakaryaspor,Sakaryaspor,Şükrü Ersoy,90259,sukru-ersoy,Türkiye,1977-07-01,1978-06-30
Sakaryaspor,Sakaryaspor,Naci Özkaya,113698,naci-ozkaya,Türkiye,1974-07-01,1974-11-13
Sakaryaspor,Sakaryaspor,Bülent Giz,136972,bulent-giz,Türkiye,1973-07-01,1974-06-30
Sakaryaspor,Sakaryaspor,Ziya Taner,72921,ziya-taner,Türkiye,1970-07-06,1971-10-18
Samsunspor,Samsunspor,Thorsten Fink,3770,thorsten-fink,Germany,2026-02-16,
Samsunspor,Samsunspor,Thomas Reis,19735,thomas-reis,Germany,2024-07-01,2026-02-14
Samsunspor,Samsunspor,Markus Gisdol,4849,markus-gisdol,Germany,2023-10-13,2024-06-30
Samsunspor,Samsunspor,Hüseyin Eroğlu,26856,huseyin-eroglu,Türkiye,2022-09-25,2023-09-27
Samsunspor,Samsunspor,Emre Bayraktar,35728,emre-bayraktar,Türkiye,2022-09-13,2022-09-25
Samsunspor,Samsunspor,Bayram Bektaş,30871,bayram-bektas,Türkiye,2022-07-01,2022-09-12
Samsunspor,Samsunspor,Yücel Uyar,10485,yucel-uyar,Türkiye,2022-04-19,2022-05-21
Samsunspor,Samsunspor,Fuat Çapa,2043,fuat-capa,Türkiye,2021-10-20,2022-04-19
Samsunspor,Samsunspor,Mehmet Altıparmak,5195,mehmet-altiparmak,Türkiye,2021-07-01,2021-10-18
Samsunspor,Samsunspor,Ertuğrul Sağlam,2019,ertugrul-saglam,Türkiye,2019-11-15,2021-06-30
Samsunspor,Samsunspor,Recep Sermet Boyar,74368,recep-sermet-boyar,Türkiye,2019-10-27,2019-11-21
Samsunspor,Samsunspor,İrfan Buz,24256,irfan-buz,Germany,2019-07-01,2019-10-28
