football_data_name,transfermarkt_name,manager,trainer_id,nationality,date_of_birth,start_date,end_date,age_at_appointment,experience_clubs_before,experience_years_before
Rizespor,Çaykur Rizespor,Recep Uçar,22369,Türkiye,1975-09-22,2025-12-03,,50.2,0,
Rizespor,Çaykur Rizespor,İlhan Palut,41916,Türkiye,1976-11-12,2023-07-01,2025-11-30,46.6,0,
Rizespor,Çaykur Rizespor,Bülent Korkmaz,4176,Türkiye,1968-11-24,2022-02-20,2023-06-30,53.2,13,16.5
Rizespor,Çaykur Rizespor,Hamza Hamzaoğlu,8536,Türkiye,1970-07-01,2021-09-24,2022-02-19,51.2,17,17.1
Rizespor,Çaykur Rizespor,Bülent Uygun,5014,Türkiye,1971-08-01,2021-03-07,2021-09-22,49.6,13,15.6
Rizespor,Çaykur Rizespor,Marius Șumudică,13105,Romania,1971-03-04,2021-01-25,2021-03-04,49.9,0,
Rizespor,Çaykur Rizespor,Stjepan Tomas,33374,Croatia,1976-03-06,2020-08-01,2021-01-18,44.4,0,
Rizespor,Çaykur Rizespor,Mehmet Ali Karaca,33859,Türkiye,1962-04-14,2020-07-16,2020-07-31,58.3,0,
Rizespor,Çaykur Rizespor,Ünal Karaman,4776,Türkiye,1966-06-29,2020-03-04,2020-07-14,53.7,15,19.5
Rizespor,Çaykur Rizespor,İsmail Kartal,6366,Türkiye,1961-06-15,2019-07-01,2020-02-29,58.0,16,22.9
Rizespor,Çaykur Rizespor,Okan Buruk,23531,Türkiye,1973-10-19,2018-09-24,2019-06-30,44.9,0,
Rizespor,Çaykur Rizespor,İbrahim Üzülmez,43477,Türkiye,1974-03-10,2017-10-10,2018-09-21,43.6,0,
Rizespor,Çaykur Rizespor,Hikmet Karaman,801,Türkiye,1960-03-09,2014-12-15,2017-10-05,54.8,0,
Rizespor,Çaykur Rizespor,Mehmet Özdilek,815,Türkiye,1966-04-01,2014-07-01,2014-12-08,48.2,7,10.5
Rizespor,Çaykur Rizespor,Uğur Tütüneker,2492,Türkiye,1963-08-02,2014-02-18,2014-06-30,50.5,12,15.6
Rizespor,Çaykur Rizespor,Rıza Çalımbay,789,Türkiye,1963-02-02,2013-07-01,2014-02-13,50.4,10,12.3
Rizespor,Çaykur Rizespor,Mustafa Denizli,7875,Türkiye,1949-11-10,2012-12-21,2013-06-30,63.1,13,28.5
Rizespor,Çaykur Rizespor,Engin Korukır,17834,Türkiye,1958-06-13,2012-07-09,2012-12-13,54.1,17,15.7
Rizespor,Çaykur Rizespor,Giray Bulak,788,Türkiye,1958-03-09,2012-02-21,2012-06-30,54.0,18,21.5
Rizespor,Çaykur Rizespor,Hüseyin Kalpar,12053,Türkiye,1955-02-25,2011-07-01,2012-02-13,56.3,15,17.0
Rizespor,Çaykur Rizespor,Ümit Kayıhan,802,Türkiye,1954-02-28,2010-02-04,2011-06-30,55.9,20,21.3
Rizespor,Çaykur Rizespor,Mehmet Şansal,12432,Türkiye,1956-08-01,2009-12-04,2010-02-04,53.3,20,22.4
Rizespor,Çaykur Rizespor,Oktay Çevik,10472,Türkiye,1955-08-20,2009-07-01,2009-12-06,53.9,13,13.7
Rizespor,Çaykur Rizespor,Raşit Çetiner,4097,Türkiye,1959-09-10,2009-02-12,2009-06-30,49.4,11,19.6
Rizespor,Çaykur Rizespor,Suat Kaya,2849,Türkiye,1967-08-26,2009-01-23,2009-02-12,41.4,0,
Rizespor,Çaykur Rizespor,Metin Diyadin,5199,Türkiye,,2008-07-01,2008-12-22,,0,
Rizespor,Çaykur Rizespor,Erdoğan Arıca,783,Türkiye,1954-07-24,2008-02-01,2008-04-30,53.5,16,17.4
Rizespor,Çaykur Rizespor,Safet Susic,2026,Bosnia-Herzegovina,1955-04-13,2007-08-31,2008-02-01,52.4,6,13.2
Rizespor,Çaykur Rizespor,Samet Aybaba,5002,Türkiye,1955-02-03,2007-08-09,2007-08-22,52.5,11,17.1
Rizespor,Çaykur Rizespor,Rıza Çalımbay,789,Türkiye,1963-02-02,2007-01-19,2007-06-30,44.0,7,5.9
Rizespor,Çaykur Rizespor,Safet Susic,2026,Bosnia-Herzegovina,1955-04-13,2006-09-15,2007-01-19,51.4,5,12.2
Rizespor,Çaykur Rizespor,Güvenç Kurtar,804,Türkiye,1950-07-25,2005-12-16,2006-09-12,55.4,11,19.5
Rizespor,Çaykur Rizespor,Sakıp Özberk,814,Türkiye,1945-05-01,2005-10-14,2005-12-12,60.5,17,21.3
Rizespor,Çaykur Rizespor,Metin Yıldız,2333,Türkiye,1960-10-24,2005-08-03,2005-10-20,44.8,6,7.0
Rizespor,Çaykur Rizespor,Erdoğan Arıca,783,Türkiye,1954-07-24,2005-02-04,2005-06-30,50.5,13,14.4
Rizespor,Çaykur Rizespor,Bülent Bayraktar,57797,Türkiye,,2005-01-28,2005-01-31,,0,0.0
Rizespor,Çaykur Rizespor,Rıza Çalımbay,789,Türkiye,1963-02-02,2004-08-03,2005-01-28,41.5,4,3.4
Rizespor,Çaykur Rizespor,Yılmaz Vural,810,Türkiye,1953-01-01,2004-02-05,2004-06-30,51.1,0,
Rizespor,Çaykur Rizespor,Hikmet Karaman,801,Türkiye,1960-03-09,2003-02-19,2004-02-06,42.9,0,
Rizespor,Çaykur Rizespor,Fuat Yaman,5212,Türkiye,1958-12-05,2002-08-16,2003-02-10,43.7,5,7.7
Rizespor,Çaykur Rizespor,Karol Pecze,3404,Slovakia,1946-02-07,2000-07-01,2002-06-30,54.4,9,21.0
Rizespor,Çaykur Rizespor,Rasim Kara,28492,Türkiye,1950-06-10,2000-03-01,2000-06-30,49.7,7,13.7
Rizespor,Çaykur Rizespor,Cem Pamiroğlu,92091,Türkiye,1957-09-17,1999-06-14,2000-02-21,41.7,4,6.7
Rizespor,Çaykur Rizespor,Hikmet Karaman,801,Türkiye,1960-03-09,1999-04-22,1999-06-30,39.1,0,
Rizespor,Çaykur Rizespor,Celal Kıprızlı,19319,Türkiye,1950-04-28,1998-08-01,1999-04-21,48.3,5,10.6
Rizespor,Çaykur Rizespor,Oktay Çevik,10472,Türkiye,1955-08-20,1998-02-19,1998-06-30,42.5,2,2.4
Rizespor,Çaykur Rizespor,Yaşar Elmas,13261,Türkiye,1957-06-03,1997-08-11,1998-02-17,40.2,6,5.9
Rizespor,Çaykur Rizespor,Enver Katip,65201,Türkiye,1944-07-25,1997-03-07,1997-06-30,52.6,19,20.7
Rizespor,Çaykur Rizespor,Ali Kemal Denizci,61063,Türkiye,1950-03-01,1996-11-01,1997-03-07,46.7,10,9.0
Rizespor,Çaykur Rizespor,Ömer Kaner,60114,Türkiye,1951-05-21,1996-07-24,1996-09-27,45.2,12,11.1
Rizespor,Çaykur Rizespor,Kadir Özcan,5214,Türkiye,1952-06-21,1995-07-25,1996-06-30,43.1,5,4.1
Rizespor,Çaykur Rizespor,Giray Bulak,788,Türkiye,1958-03-09,1993-07-01,1994-09-13,35.3,1,2.8
Rizespor,Çaykur Rizespor,Enver Katip,65201,Türkiye,1944-07-25,1990-07-15,1992-06-30,46.0,12,14.0
Rizespor,Çaykur Rizespor,Cesarettin Alptekin,66190,Türkiye,1953-04-01,1989-01-08,1990-06-30,35.8,2,8.5
Rizespor,Çaykur Rizespor,Adolf Remy,38357,Germany,1935-11-30,1987-10-27,1989-01-15,51.9,9,21.3
Rizespor,Çaykur Rizespor,Fethi Demircan,45901,Türkiye,1938-06-20,1987-01-03,1987-10-11,48.5,20,13.5
Rizespor,Çaykur Rizespor,Nedim Günar,99871,Türkiye,1931-02-03,1986-07-01,1986-12-23,55.4,6,17.0
Rizespor,Çaykur Rizespor,Enver Katip,65201,Türkiye,1944-07-25,1985-07-01,1986-06-30,40.9,6,9.0
Rizespor,Çaykur Rizespor,Tezcan Uzcan,60107,Türkiye,1946-01-09,1982-07-01,1984-06-30,36.5,1,2.0
Rizespor,Çaykur Rizespor,Turgut Kafkas,147581,Türkiye,1941-11-22,1981-07-01,1982-06-30,39.6,7,11.0
Rizespor,Çaykur Rizespor,Halil Güngördü,61776,Türkiye,1943-01-09,1981-01-20,1981-06-30,38.0,1,1.1
Rizespor,Çaykur Rizespor,Cesarettin Alptekin,66190,Türkiye,1953-04-01,1980-07-01,1985-06-30,27.2,0,0.0
Rizespor,Çaykur Rizespor,Cevdet Soyluoğlu,84715,Türkiye,1935-01-01,1980-07-01,1980-12-23,45.5,3,7.6
Rizespor,Çaykur Rizespor,Zeynel Soyuer,10483,Türkiye,1939-12-15,1979-07-01,1980-06-30,39.5,5,7.0
Rizespor,Çaykur Rizespor,Turgut Kafkas,147581,Türkiye,1941-11-22,1978-10-20,1979-06-30,36.9,5,8.3
Rizespor,Çaykur Rizespor,Gürsel Aksel,140325,Türkiye,1937-05-10,1978-07-30,1978-10-12,41.2,5,4.1
Rizespor,Çaykur Rizespor,Kadri Aytaç,61728,Türkiye,1931-08-06,1977-11-25,1978-06-30,46.3,7,8.4
Rizespor,Çaykur Rizespor,Erdoğan Gürhan,93424,Türkiye,1935-07-01,1977-05-29,1978-06-30,41.9,7,10.9
Rizespor,Çaykur Rizespor,Suat Mamat,136514,Türkiye,1930-11-08,1975-07-01,1975-10-20,44.6,6,6.9
Rizespor,Çaykur Rizespor,Bülent Eken,32874,Türkiye,1923-10-26,1973-08-15,1974-06-30,49.8,16,18.1
Rizespor,Çaykur Rizespor,Mustafa Özkula,136078,Türkiye,,1973-07-01,1973-08-15,,0,0.0
Rizespor,Çaykur Rizespor,Münacettin Barut,139093,Türkiye,1936-06-24,1970-07-01,1972-01-01,34.0,4,6.0
Sakaryaspor,Sakaryaspor,Mustafa Dalcı,63323,Türkiye,1973-07-01,2026-02-21,,52.6,0,
Sakaryaspor,Sakaryaspor,Hakan Kutlu,5471,Türkiye,1972-01-14,2025-12-30,2026-02-21,54.0,0,
Sakaryaspor,Sakaryaspor,Furkan Köseoğlu,151309,Türkiye,1980-03-20,2025-12-07,2025-12-29,45.7,0,
Sakaryaspor,Sakaryaspor,Serhat Sütlü,131121,Türkiye,1976-12-13,2025-09-07,2025-12-06,48.7,0,
Sakaryaspor,Sakaryaspor,İrfan Buz,24256,Germany,1967-04-15,2025-04-25,2025-08-31,58.0,0,
Sakaryaspor,Sakaryaspor,İlker Püren,37816,Türkiye,1983-09-20,2025-02-06,2025-04-22,41.4,25,17.4
Sakaryaspor,Sakaryaspor,Mustafa Dalcı,63323,Türkiye,1973-07-01,2025-01-29,2025-02-06,51.6,0,
Sakaryaspor,Sakaryaspor,Mesut Bakkal,784,Türkiye,1964-03-19,2024-10-02,2025-01-28,60.5,0,
Sakaryaspor,Sakaryaspor,Suat Kaya,2849,Türkiye,1967-08-26,2024-07-01,2024-10-01,56.8,0,
Sakaryaspor,Sakaryaspor,Coşkun Demirbakan,8012,Türkiye,1954-11-10,2024-05-05,2024-06-30,69.5,25,32.7
Sakaryaspor,Sakaryaspor,Tuncay Şanlı,49778,Türkiye,1982-01-16,2023-09-04,2024-05-05,41.6,2,6.9
Sakaryaspor,Sakaryaspor,Taner Taşkın,8008,Türkiye,1972-10-27,2023-01-24,2023-09-03,50.2,0,
Sakaryaspor,Sakaryaspor,Serkan Özbalta,59420,Türkiye,,2022-10-11,2023-01-23,,0,
Sakaryaspor,Sakaryaspor,İlker Püren,37816,Türkiye,1983-09-20,2022-08-05,2022-10-11,38.9,20,14.9
Sakaryaspor,Sakaryaspor,Tuncay Şanlı,49778,Türkiye,1982-01-16,2022-03-31,2022-06-30,40.2,1,5.4
Sakaryaspor,Sakaryaspor,Ercümend Coşkundere,8269,Türkiye,1963-09-10,2021-09-02,2022-03-29,58.0,0,
Sakaryaspor,Sakaryaspor,Serdar Bozkurt,36681,Türkiye,1977-04-28,2021-01-25,2021-09-14,43.7,0,
Sakaryaspor,Sakaryaspor,Murat Balaban,86362,Türkiye,1975-06-09,2020-11-14,2021-01-25,45.4,3,12.1
Sakaryaspor,Sakaryaspor,İsmail Ertekin,17012,Türkiye,1959-01-01,2020-08-20,2020-11-12,61.6,22,27.0
Sakaryaspor,Sakaryaspor,Şaban Yıldırım,30992,Türkiye,1970-01-25,2019-12-05,2020-09-18,49.9,0,
Sakaryaspor,Sakaryaspor,Suat Kaya,2849,Türkiye,1967-08-26,2019-09-20,2019-11-29,52.1,0,
Sakaryaspor,Sakaryaspor,Abdullah Ercan,10052,Türkiye,1971-12-08,2019-08-30,2019-09-20,47.7,8,10.7
Sakaryaspor,Sakaryaspor,Şaban Yıldırım,30992,Türkiye,1970-01-25,2019-03-29,2019-07-18,49.2,0,
Sakaryaspor,Sakaryaspor,İsmail Ertekin,17012,Türkiye,1959-01-01,2018-09-27,2019-03-26,59.7,20,25.1
Sakaryaspor,Sakaryaspor,Ahmet Yıldırım,10827,Türkiye,1974-02-25,2018-07-23,2018-09-28,44.4,0,
Sakaryaspor,Sakaryaspor,Engin Korukır,17834,Türkiye,1958-06-13,2017-11-17,2018-06-30,59.4,22,21.1
Sakaryaspor,Sakaryaspor,Osman Özdemir,5215,Türkiye,1961-09-01,2017-02-10,2017-11-17,55.4,16,20.2
Sakaryaspor,Sakaryaspor,Tuncay Şanlı,49778,Türkiye,1982-01-16,2016-10-28,2017-02-07,34.8,0,0.0
Sakaryaspor,Sakaryaspor,Cem Cambaz,41899,Türkiye,1977-06-26,2016-08-31,2016-10-25,39.2,5,9.6
Sakaryaspor,Sakaryaspor,Osman Kılıç,46283,Türkiye,1977-03-20,2016-04-06,2016-06-30,39.0,2,11.7
Sakaryaspor,Sakaryaspor,Yavuz İncedal,3679,Türkiye,1961-08-25,2016-01-05,2016-03-23,54.4,0,
Sakaryaspor,Sakaryaspor,Deniz Kolgu,40964,Türkiye,1974-01-28,2015-08-18,2015-12-16,41.6,0,
Sakaryaspor,Sakaryaspor,Osman Özdemir,5215,Türkiye,1961-09-01,2015-03-05,2015-06-30,53.5,13,18.2
Sakaryaspor,Sakaryaspor,Ercümend Coşkundere,8269,Türkiye,1963-09-10,2014-09-04,2015-03-02,51.0,0,
Sakaryaspor,Sakaryaspor,Murat Vatansever,34336,Türkiye,1959-12-17,2014-03-06,2014-06-30,54.2,3,8.0
Sakaryaspor,Sakaryaspor,Erol Kolcu,31498,Türkiye,1962-04-20,2013-08-28,2014-02-21,51.4,10,14.0
Sakaryaspor,Sakaryaspor,Necmettin Sert,2020,Türkiye,1963-12-08,2013-01-22,2013-06-30,49.1,6,14.5
Sakaryaspor,Sakaryaspor,Sadun Hoşbay,26736,Türkiye,1956-01-19,2012-11-13,2013-01-09,56.8,12,16.4
Sakaryaspor,Sakaryaspor,Murat Bölükbaşı,17963,Türkiye,1969-07-07,2012-06-09,2012-10-09,42.9,6,11.6
Sakaryaspor,Sakaryaspor,Yılmaz Vural,810,Türkiye,1953-01-01,2012-02-17,2012-06-30,59.1,0,
Sakaryaspor,Sakaryaspor,Şaban Yıldırım,30992,Türkiye,1970-01-25,2010-11-12,2012-02-17,40.8,0,
Sakaryaspor,Sakaryaspor,Murat Bölükbaşı,17963,Türkiye,1969-07-07,2010-08-13,2010-10-28,41.1,5,9.8
Sakaryaspor,Sakaryaspor,Engin Korukır,17834,Türkiye,1958-06-13,2009-10-30,2010-06-30,51.4,13,13.0
Sakaryaspor,Sakaryaspor,Özcan Kızıltan,10654,Türkiye,1959-07-12,2009-08-31,2009-09-29,50.1,0,
Sakaryaspor,Sakaryaspor,Engin İpekoğlu,5205,Türkiye,1961-06-07,2008-11-28,2009-06-03,47.5,5,5.4
Sakaryaspor,Sakaryaspor,İlker Yağcıoğlu,8014,Türkiye,1966-03-10,2008-09-19,2008-11-28,42.5,4,4.0
Sakaryaspor,Sakaryaspor,Hüseyin Kalpar,12053,Türkiye,1955-02-25,2008-08-21,2008-09-19,53.5,13,14.1
Sakaryaspor,Sakaryaspor,Coşkun Demirbakan,8012,Türkiye,1954-11-10,2008-05-01,2008-06-30,53.5,12,16.7
Sakaryaspor,Sakaryaspor,Hüsnü Özkara,2022,Türkiye,1955-01-25,2007-07-01,2008-05-01,52.4,17,17.0
Sakaryaspor,Sakaryaspor,Şaban Yıldırım,30992,Türkiye,1970-01-25,2007-01-26,2007-06-05,37.0,0,
Sakaryaspor,Sakaryaspor,Recai Çaloğlu,113438,Türkiye,1956-04-01,2007-01-26,2007-06-30,50.8,5,14.5
Sakaryaspor,Sakaryaspor,Giray Bulak,788,Türkiye,1958-03-09,2006-12-15,2007-01-19,48.8,14,16.3
Sakaryaspor,Sakaryaspor,Nenad Bijedic,2609,Bosnia-Herzegovina,1959-09-24,2006-05-05,2006-11-29,46.6,9,11.7
Sakaryaspor,Sakaryaspor,Metin Yıldız,2333,Türkiye,1960-10-24,2006-01-18,2006-05-02,45.2,7,7.5
Sakaryaspor,Sakaryaspor,Hikmet Sevim,36677,Türkiye,1958-07-07,2005-08-22,2005-12-14,47.1,9,14.1
Sakaryaspor,Sakaryaspor,Şaban Yıldırım,30992,Türkiye,1970-01-25,2004-07-01,2005-06-30,34.4,0,
Sakaryaspor,Sakaryaspor,Şaban Yıldırım,30992,Türkiye,1970-01-25,2003-10-31,2004-06-30,33.8,0,
Sakaryaspor,Sakaryaspor,Sadi Tekelioğlu,22826,Türkiye,1955-01-15,2003-08-18,2003-10-31,48.6,10,13.1
Sakaryaspor,Sakaryaspor,Hüseyin Hamamcı,1108,Türkiye,1951-01-01,2002-08-16,2003-06-30,51.6,16,21.1
Sakaryaspor,Sakaryaspor,Coşkun Demirbakan,8012,Türkiye,1954-11-10,2000-11-22,2001-06-30,46.0,7,9.2
Sakaryaspor,Sakaryaspor,Ümit Turmuş,12423,Türkiye,1960-06-21,2000-07-19,2000-11-21,40.1,9,9.0
Sakaryaspor,Sakaryaspor,Giray Bulak,788,Türkiye,1958-03-09,1999-02-09,1999-10-07,40.9,6,8.4
Sakaryaspor,Sakaryaspor,Şenol Güneş,2332,Türkiye,1952-06-01,1998-09-01,1999-02-08,46.3,8,12.5
Sakaryaspor,Sakaryaspor,Radmilo Ivancevic,5469,Serbia,1950-09-04,1998-07-16,1998-09-03,47.9,9,15.0
Sakaryaspor,Sakaryaspor,İlyas Tüfekçi,10372,Türkiye,1960-02-03,1998-02-17,1998-06-30,38.0,7,4.1
Sakaryaspor,Sakaryaspor,Zeynel Soyuer,10483,Türkiye,1939-12-15,1997-08-19,1998-02-17,57.7,23,25.1
Sakaryaspor,Sakaryaspor,Aldoğan Argon,60105,Türkiye,1952-03-24,1996-12-18,1997-06-30,44.7,9,9.7
Sakaryaspor,Sakaryaspor,Enver Katip,65201,Türkiye,1944-07-25,1996-07-01,1996-10-31,51.9,18,20.0
Sakaryaspor,Sakaryaspor,Necdet Niş,28494,Türkiye,,1996-01-15,1996-06-30,,0,
Sakaryaspor,Sakaryaspor,Zeynel Soyuer,10483,Türkiye,1939-12-15,1994-11-25,1996-01-08,54.9,20,22.4
Sakaryaspor,Sakaryaspor,Mehmet Akif Başaran,5196,Türkiye,1956-02-15,1994-03-10,1994-06-30,38.1,8,6.7
Sakaryaspor,Sakaryaspor,Hikmet Sevim,36677,Türkiye,1958-07-07,1993-07-15,1994-06-30,35.0,1,2.0
Sakaryaspor,Sakaryaspor,Caner Tarancı,69316,Türkiye,1947-10-29,1993-01-06,1993-06-30,45.2,5,8.2
Sakaryaspor,Sakaryaspor,Coşkun Demirbakan,8012,Türkiye,1954-11-10,1992-08-01,1993-01-01,37.7,1,0.9
Sakaryaspor,Sakaryaspor,Zafer Göncüler,60759,Türkiye,1950-11-22,1992-03-31,1992-06-30,41.4,9,9.7
Sakaryaspor,Sakaryaspor,Fethi Demircan,45901,Türkiye,1938-06-20,1991-11-06,1992-03-31,53.4,24,18.3
Sakaryaspor,Sakaryaspor,Caner Tarancı,69316,Türkiye,1947-10-29,1991-06-01,1991-10-08,43.6,3,6.5
Sakaryaspor,Sakaryaspor,Erol Togay,61208,Türkiye,1950-02-01,1989-12-28,1990-04-16,39.9,5,6.5
Sakaryaspor,Sakaryaspor,Zafer Göncüler,60759,Türkiye,1950-11-22,1989-09-11,1989-10-30,38.8,4,7.2
Sakaryaspor,Sakaryaspor,Milorad Mitrovic,10481,Serbia,1949-01-31,1989-07-05,1989-09-11,40.4,9,16.0
Sakaryaspor,Sakaryaspor,Tamer Kaptan,28495,Türkiye,1938-05-27,1988-11-07,1989-06-30,50.5,9,16.4
Sakaryaspor,Sakaryaspor,Enver Katip,65201,Türkiye,1944-07-25,1988-11-01,1988-11-07,44.3,9,12.3
Sakaryaspor,Sakaryaspor,Nedim Kurtic,64047,Türkiye,1953-02-04,1988-09-19,1988-10-30,35.6,3,7.2
Sakaryaspor,Sakaryaspor,Alexander Horvath,63257,Slovakia,1938-12-28,1988-07-01,1988-09-18,49.5,3,10.6
Sakaryaspor,Sakaryaspor,Necdet Niş,28494,Türkiye,,1987-11-03,1988-06-30,,0,
Sakaryaspor,Sakaryaspor,Nihat Atacan,63302,Türkiye,1942-01-23,1987-07-01,1987-10-20,45.4,7,11.0
Sakaryaspor,Sakaryaspor,Nedim Kurtic,64047,Türkiye,1953-02-04,1986-02-25,1986-06-30,33.1,2,4.6
Sakaryaspor,Sakaryaspor,Werner Bickelhaupt,20252,Germany,1939-12-02,1986-01-23,1986-02-24,46.1,2,8.8
Sakaryaspor,Sakaryaspor,Necdet Niş,28494,Türkiye,,1986-01-01,1986-01-22,,0,
Sakaryaspor,Sakaryaspor,Fuat Güngör,149511,Türkiye,,1985-11-27,1986-01-02,,0,0.0
Sakaryaspor,Sakaryaspor,Milan Zivadinovic,19703,Serbia,1944-12-15,1985-07-01,1985-11-25,40.5,6,11.0
Sakaryaspor,Sakaryaspor,Necdet Niş,28494,Türkiye,,1983-07-01,1984-06-30,,0,
Sakaryaspor,Sakaryaspor,Enver Katip,65201,Türkiye,1944-07-25,1983-07-01,1985-06-30,38.9,5,7.0
Sakaryaspor,Sakaryaspor,Zafer Göncüler,60759,Türkiye,1950-11-22,1983-05-03,1983-06-30,32.4,0,0.8
Sakaryaspor,Sakaryaspor,Milan Zivadinovic,19703,Serbia,1944-12-15,1981-10-14,1983-05-03,36.8,3,7.3
Sakaryaspor,Sakaryaspor,Gürcan Berk,84460,Türkiye,1936-07-03,1981-07-01,1981-10-12,45.0,6,8.5
Sakaryaspor,Sakaryaspor,Necdet Niş,28494,Türkiye,,1980-07-01,1981-05-04,,0,
Sakaryaspor,Sakaryaspor,Necdet Oran,66213,Türkiye,1937-01-01,1978-07-01,1979-06-30,41.5,2,6.6
Sakaryaspor,Sakaryaspor,Şükrü Ersoy,90259,Türkiye,1931-01-14,1977-07-01,1978-06-30,46.5,5,10.3
Sakaryaspor,Sakaryaspor,Naci Özkaya,113698,Türkiye,1922-07-01,1974-07-01,1974-11-13,52.0,12,20.7
Sakaryaspor,Sakaryaspor,Bülent Giz,136972,Türkiye,,1973-07-01,1974-06-30,,7,14.6
Sakaryaspor,Sakaryaspor,Ziya Taner,72921,Türkiye,1924-04-03,1970-07-06,1971-10-18,46.3,7,12.0
Samsunspor,Samsunspor,Thorsten Fink,3770,Germany,1967-10-29,2026-02-16,,58.3,0,
Samsunspor,Samsunspor,Thomas Reis,19735,Germany,1973-10-04,2024-07-01,2026-02-14,50.7,0,
Samsunspor,Samsunspor,Markus Gisdol,4849,Germany,1969-08-17,2023-10-13,2024-06-30,54.2,0,
Samsunspor,Samsunspor,Hüseyin Eroğlu,26856,Türkiye,1972-11-02,2022-09-25,2023-09-27,49.9,0,
Samsunspor,Samsunspor,Emre Bayraktar,35728,Türkiye,1983-07-05,2022-09-13,2022-09-25,39.2,8,13.4
Samsunspor,Samsunspor,Bayram Bektaş,30871,Türkiye,1974-02-10,2022-07-01,2022-09-12,48.4,0,
Samsunspor,Samsunspor,Yücel Uyar,10485,Türkiye,1960-04-02,2022-04-19,2022-05-21,62.0,13,28.2
Samsunspor,Samsunspor,Fuat Çapa,2043,Türkiye,1968-08-15,2021-10-20,2022-04-19,53.2,20,21.3
Samsunspor,Samsunspor,Mehmet Altıparmak,5195,Türkiye,1969-05-01,2021-07-01,2021-10-18,52.2,0,
Samsunspor,Samsunspor,Ertuğrul Sağlam,2019,Türkiye,1969-11-19,2019-11-15,2021-06-30,50.0,10,17.4
Samsunspor,Samsunspor,Recep Sermet Boyar,74368,Türkiye,1972-02-06,2019-10-27,2019-11-21,47.7,6,10.9
Samsunspor,Samsunspor,İrfan Buz,24256,Germany,1967-04-15,2019-07-01,2019-10-28,52.2,0,
Samsunspor,Samsunspor,İsmet Taşdemir,18920,Türkiye,1974-01-01,2019-01-30,2019-06-10,45.1,0,
Samsunspor,Samsunspor,Taner Taşkın,8008,Türkiye,1972-10-27,2018-07-20,2019-01-28,45.7,0,
Samsunspor,Samsunspor,Besim Durmuş,10148,Türkiye,1965-09-01,2018-02-27,2018-06-30,52.5,0,
Samsunspor,Samsunspor,Engin İpekoğlu,5205,Türkiye,1961-06-07,2017-10-10,2018-02-26,56.3,11,14.2
Samsunspor,Samsunspor,Alpay Özalan,10926,Türkiye,1973-05-29,2017-08-11,2017-09-28,44.2,1,1.1
Samsunspor,Samsunspor,Osman Özköylü,9284,Türkiye,1971-08-26,2016-10-12,2017-06-30,45.1,0,
Samsunspor,Samsunspor,Engin Korukır,17834,Türkiye,1958-06-13,2016-02-01,2016-09-20,57.6,21,19.3
Samsunspor,Samsunspor,Ümit Özat,10719,Türkiye,1976-10-30,2015-08-10,2016-01-18,38.8,6,6.1
Samsunspor,Samsunspor,Erhan Altın,9012,Türkiye,1956-08-28,2014-08-29,2015-06-30,58.0,5,5.6
Samsunspor,Samsunspor,Hüseyin Kalpar,12053,Türkiye,1955-02-25,2013-08-15,2014-06-30,58.5,17,19.1
Samsunspor,Samsunspor,Besim Durmuş,10148,Türkiye,1965-09-01,2012-11-21,2013-06-30,47.2,0,
Samsunspor,Samsunspor,Erhan Altın,9012,Türkiye,1956-08-28,2012-08-24,2012-11-19,56.0,3,3.6
Samsunspor,Samsunspor,Mesut Bakkal,784,Türkiye,1964-03-19,2012-01-27,2012-04-13,47.9,0,
Samsunspor,Samsunspor,Vladimir Petkovic,1315,Switzerland,1963-08-15,2011-07-01,2012-01-23,47.9,0,
Samsunspor,Samsunspor,Hüseyin Kalpar,12053,Türkiye,1955-02-25,2009-10-30,2011-06-30,54.7,14,15.3
Samsunspor,Samsunspor,Turhan Özyazanlar,8015,Türkiye,1955-12-28,2009-07-01,2009-10-19,53.5,11,17.9
Samsunspor,Samsunspor,Ercümend Coşkundere,8269,Türkiye,1963-09-10,2008-11-14,2009-06-30,45.2,0,
Samsunspor,Samsunspor,Nafiz Tural,8279,Türkiye,1964-12-16,2008-11-09,2008-11-13,43.9,0,0.0
Samsunspor,Samsunspor,Hayrettin Gümüşdağ,7997,Türkiye,1965-08-28,2008-08-28,2008-11-04,43.0,11,12.0
Samsunspor,Samsunspor,Orhan Kapucu,6365,Türkiye,1959-09-29,2008-02-14,2008-06-30,48.4,12,12.2
Samsunspor,Samsunspor,Muhammet Dilaver,2848,Türkiye,1965-12-31,2008-01-14,2008-02-13,42.0,1,0.4
Samsunspor,Samsunspor,Yücel İldiz,5204,Türkiye,1953-06-04,2007-08-23,2008-02-14,54.2,13,17.1
Samsunspor,Samsunspor,Mustafa Uğur,2446,Türkiye,1963-01-19,2007-03-09,2007-06-30,44.1,6,9.6
Samsunspor,Samsunspor,Levent Eriş,2444,Türkiye,1962-09-17,2006-09-01,2007-03-09,44.0,0,
Samsunspor,Samsunspor,Hasan Şengün,10482,Türkiye,1961-07-14,2006-04-19,2006-09-01,44.8,11,12.2
Samsunspor,Samsunspor,Erdoğan Arıca,783,Türkiye,1954-07-24,2005-09-16,2006-03-21,51.1,14,15.0
Samsunspor,Samsunspor,Şaban Yıldırım,30992,Türkiye,1970-01-25,2005-07-01,2005-09-14,35.4,0,
